"","Chromosome","Position","Name"
"1814",9,4248466,"R:A-MEXP-192:RP11-497H21"
"1815",9,7740073,"R:A-MEXP-192:RP11-422I10"
"1816",9,7769157,"R:A-MEXP-192:RP11-353J5"
"1817",9,8199765,"R:A-MEXP-192:RP11-323F8"
"1818",9,8228456,"R:A-MEXP-192:RP11-290M6"
"1819",9,8242694,"R:A-MEXP-192:RP11-376O21"
"1820",9,8305182,"R:A-MEXP-192:RP11-323J8"
"1821",9,10288475,"R:A-MEXP-192:RP11-333M12"
"1822",9,10343996,"R:A-MEXP-192:RP11-366F1"
"1823",9,14666047,"R:A-MEXP-192:RP11-308O9"
"1824",9,14765151,"R:A-MEXP-192:RP11-557G11"
"1825",9,14834970,"R:A-MEXP-192:RP11-447F14"
"1826",9,14842708,"R:A-MEXP-192:RP11-476C9"
"1827",9,15119051,"R:A-MEXP-192:RP11-371N7"
"1828",9,18017602,"R:A-MEXP-192:RP11-297A17"
"1829",9,19030034,"R:A-MEXP-192:RP11-322J7"
"1830",9,23032922,"R:A-MEXP-192:RP11-469A13"
"1831",9,23065788,"R:A-MEXP-192:RP11-510J5"
"1832",9,23152886,"R:A-MEXP-192:RP11-513H20"
"1833",9,23169611,"R:A-MEXP-192:RP11-499B7"
"1834",9,27430292,"R:A-MEXP-192:RP11-491J7"
"1835",9,27803943,"R:A-MEXP-192:RP11-477N11"
"1836",9,27938628,"R:A-MEXP-192:RP11-426M4"
"1837",9,30469944,"R:A-MEXP-192:RP11-492E22"
"1838",9,30548838,"R:A-MEXP-192:RP11-483A7"
"1839",9,32466441,"R:A-MEXP-192:RP11-381E15"
"1840",9,32856228,"R:A-MEXP-192:RP11-452H10"
"1841",9,32871543,"R:A-MEXP-192:RP11-562M8"
"1842",9,32918913,"R:A-MEXP-192:RP11-_SEQ_MOVED_516O17"
"1843",9,32970176,"R:A-MEXP-192:RP11-485D24_1"
"1844",9,32970841,"R:A-MEXP-192:RP11-312I5"
"1845",9,33523625,"R:A-MEXP-192:RP11-492D3"
"1846",9,34076410,"R:A-MEXP-192:RP11-523I4"
"1847",9,34128965,"R:A-MEXP-192:RP11-499G9"
"1848",9,34129965,"R:A-MEXP-192:RP11-519D18"
"1849",9,34915052,"R:A-MEXP-192:RP11-525N24"
"1850",9,35836950,"R:A-MEXP-192:RP11-411K16"
"1851",9,37382580,"R:A-MEXP-192:RP11-501A2"
"1852",9,37933185,"R:A-MEXP-192:RP11-376F21"
"1853",9,44716961,"R:A-MEXP-192:RP11-_SEQ_MOVED_429G2"
"1854",9,68553502,"R:A-MEXP-192:RP11-297J7"
"1855",9,68553505,"R:A-MEXP-192:RP11-291K17"
"1856",9,68609541,"R:A-MEXP-192:RP11-380M17"
"1857",9,68613054,"R:A-MEXP-192:RP11-376D18"
"1858",9,68616568,"R:A-MEXP-192:RP11-354G19"
"1859",9,68627260,"R:A-MEXP-192:RP11-342H10"
"1860",9,69097310,"R:A-MEXP-192:RP11-312A13"
"1861",9,69441204,"R:A-MEXP-192:RP11-500K8"
"1862",9,69940839,"R:A-MEXP-192:RP11-447L17"
"1863",9,72096490,"R:A-MEXP-192:RP11-305J18"
"1864",9,74564966,"R:A-MEXP-192:RP11-379C9"
"1865",9,76039440,"R:A-MEXP-192:RP11-458G7"
"1866",9,76048095,"R:A-MEXP-192:RP11-468J21"
"1867",9,79418820,"R:A-MEXP-192:RP11-474K8"
"1868",9,83415168,"R:A-MEXP-192:RP11-522I20_1"
"1869",9,85208240,"R:A-MEXP-192:RP11-416H7"
"1870",9,85296904,"R:A-MEXP-192:RP11-291B22"
"1871",9,85296946,"R:A-MEXP-192:RP11-388F24"
"1872",9,85329834,"R:A-MEXP-192:RP11-332L7"
"1873",9,85863086,"R:A-MEXP-192:RP11-427J24"
"1874",9,85872233,"R:A-MEXP-192:RP11-476B18"
"1875",9,87242031,"R:A-MEXP-192:RP11-322G2"
"1876",9,87284203,"R:A-MEXP-192:RP11-331P18"
"1877",9,87363176,"R:A-MEXP-192:RP11-331N18"
"1878",9,87911038,"R:A-MEXP-192:RP11-463I17"
"1879",9,88305064,"R:A-MEXP-192:RP11-521I21"
"1880",9,88306091,"R:A-MEXP-192:RP11-530P6"
"1881",9,90804706,"R:A-MEXP-192:RP11-030F03"
"1882",9,91126042,"R:A-MEXP-192:RP11-484O23"
"1883",9,91250883,"R:A-MEXP-192:RP11-505K7"
"1884",9,92440945,"R:A-MEXP-192:RP11-502A8"
"1885",9,92456397,"R:A-MEXP-192:RP11-448C8"
"1886",9,96172411,"R:A-MEXP-192:RP11-388L5"
"1887",9,96229890,"R:A-MEXP-192:RP11-358D8"
"1888",9,96331959,"R:A-MEXP-192:RP11-388P3"
"1889",9,97770962,"R:A-MEXP-192:RP11-490D2"
"1890",9,98864875,"R:A-MEXP-192:RP11-506A11"
"1891",9,99816292,"R:A-MEXP-192:RP11-497N24"
"1892",9,101206941,"R:A-MEXP-192:RP11-297N21"
"1893",9,101313176,"R:A-MEXP-192:RP11-387H15"
"1894",9,103852093,"R:A-MEXP-192:RP11-485H6"
"1895",9,105238888,"R:A-MEXP-192:RP11-428N16"
"1896",9,108932520,"R:A-MEXP-192:RP11-312G2"
"1897",9,109201085,"R:A-MEXP-192:RP11-543E20"
"1898",9,109217633,"R:A-MEXP-192:RP11-542C15"
"1899",9,111132092,"R:A-MEXP-192:RP11-386D8"
"1900",9,119584737,"R:A-MEXP-192:RP11-1008L19"
"1901",9,120599836,"R:A-MEXP-192:RP11-328O13"
"1902",9,120745788,"R:A-MEXP-192:RP11-331P4"
"1903",9,121469706,"R:A-MEXP-192:RP11-298A17"
"1904",9,121946012,"R:A-MEXP-192:RP11-295D11"
"1905",9,122228989,"R:A-MEXP-192:RP11-_SEQ_MOVED_542L22"
"1906",9,122762147,"R:A-MEXP-192:RP11-1011K23"
"1907",9,126128891,"R:A-MEXP-192:RP11-481D12"
"1908",9,126236351,"R:A-MEXP-192:RP11-516D6"
"1909",9,126249393,"R:A-MEXP-192:RP11-540K18"
"1910",9,127940528,"R:A-MEXP-192:RP11-395P17"
"1911",9,127940537,"R:A-MEXP-192:RP11-395N15"
"1912",9,127950435,"R:A-MEXP-192:RP11-397J23"
"1913",9,128801821,"R:A-MEXP-192:RP11-314B12"
"1914",9,128913789,"R:A-MEXP-192:RP11-333N2"
"1915",9,129583174,"R:A-MEXP-192:RP11-299J6"
"1916",9,129640780,"R:A-MEXP-192:RP11-409K20"
"1917",9,129729052,"R:A-MEXP-192:RP11-323J1"
"1918",9,131378001,"R:A-MEXP-192:RP11-353C22"
"1919",9,131397021,"R:A-MEXP-192:RP11-322P8"
"1920",9,131565394,"R:A-MEXP-192:RP11-299M17"
"1921",9,132137584,"R:A-MEXP-192:RP11-553A23"
"1922",9,135068909,"R:A-MEXP-192:RP11-311J21"
"1923",9,135198193,"R:A-MEXP-192:RP11-399H11"
"1924",9,135774718,"R:A-MEXP-192:RP11-355J12"
"1925",9,135792058,"R:A-MEXP-192:RP11-498D23"
"1926",9,135926344,"R:A-MEXP-192:RP11-386G15"
"1927",9,135940188,"R:A-MEXP-192:RP11-509D6"
"1928",9,136891818,"R:A-MEXP-192:RP11-442G23_1"
"1929",9,137071807,"R:A-MEXP-192:RP11-523A20"
"1930",9,137096682,"R:A-MEXP-192:RP11-466K5_2"
"1931",9,137679193,"R:A-MEXP-192:RP11-417A4"
"1932",10,99676,"R:A-MEXP-192:RP11-567B24"
"1933",10,149097,"R:A-MEXP-192:RP11-387K19"
"1934",10,159080,"R:A-MEXP-192:RP11-298F8"
"1935",10,277974,"R:A-MEXP-192:RP11-498C17"
"1936",10,286972,"R:A-MEXP-192:RP11-486H9"
"1937",10,311427,"R:A-MEXP-192:RP11-383L17"
"1938",10,464727,"R:A-MEXP-192:RP11-490E15"
"1939",10,723023,"R:A-MEXP-192:RP11-535M7"
"1940",10,729593,"R:A-MEXP-192:RP11-467O8"
"1941",10,754345,"R:A-MEXP-192:RP11-569B6"
"1942",10,799712,"R:A-MEXP-192:RP11-480L15"
"1943",10,1165307,"R:A-MEXP-192:RP11-361D4"
"1944",10,3656189,"R:A-MEXP-192:RP11-317M16"
"1945",10,3706776,"R:A-MEXP-192:RP11-375N5"
"1946",10,3813423,"R:A-MEXP-192:RP11-501A10"
"1947",10,4837659,"R:A-MEXP-192:RP11-387M15"
"1948",10,4886644,"R:A-MEXP-192:RP11-391M21"
"1949",10,4909399,"R:A-MEXP-192:RP11-347D10"
"1950",10,4951360,"R:A-MEXP-192:RP11-301O2"
"1951",10,6131776,"R:A-MEXP-192:RP11-449P20"
"1952",10,6221938,"R:A-MEXP-192:RP11-518M13"
"1953",10,7318847,"R:A-MEXP-192:RP11-391E8"
"1954",10,7421487,"R:A-MEXP-192:RP11-405I1"
"1955",10,7837698,"R:A-MEXP-192:RP11-_SEQ_MOVED_454I3"
"1956",10,8052311,"R:A-MEXP-192:RP11-524P14"
"1957",10,8156821,"R:A-MEXP-192:RP11-431J11"
"1958",10,10386572,"R:A-MEXP-192:RP11-334I11"
"1959",10,10432540,"R:A-MEXP-192:RP11-313N24"
"1960",10,10979052,"R:A-MEXP-192:RP11-497G22"
"1961",10,11112334,"R:A-MEXP-192:RP11-488D1"
"1962",10,11192788,"R:A-MEXP-192:RP11-544J7"
"1963",10,11196993,"R:A-MEXP-192:RP11-381D12"
"1964",10,11197379,"R:A-MEXP-192:RP11-546B16"
"1965",10,11232469,"R:A-MEXP-192:RP11-515M6"
"1966",10,11277705,"R:A-MEXP-192:RP11-444D9"
"1967",10,11359823,"R:A-MEXP-192:RP11-308O12"
"1968",10,12085123,"R:A-MEXP-192:RP11-348G8"
"1969",10,12085124,"R:A-MEXP-192:RP11-348M15"
"1970",10,12247106,"R:A-MEXP-192:RP11-291L1"
"1971",10,14906206,"R:A-MEXP-192:RP11-298G17"
"1972",10,14909573,"R:A-MEXP-192:RP11-307G24"
"1973",10,15596192,"R:A-MEXP-192:RP11-299M5"
"1974",10,15678759,"R:A-MEXP-192:RP11-319E7"
"1975",10,15771525,"R:A-MEXP-192:RP11-310J8"
"1976",10,16713289,"R:A-MEXP-192:RP11-347C8"
"1977",10,16783140,"R:A-MEXP-192:RP11-330N10"
"1978",10,18589545,"R:A-MEXP-192:RP11-387G3"
"1979",10,20514282,"R:A-MEXP-192:RP11-330O7"
"1980",10,21068386,"R:A-MEXP-192:RP11-295P19"
"1981",10,21078295,"R:A-MEXP-192:RP11-307O24"
"1982",10,23406550,"R:A-MEXP-192:RP11-390C2"
"1983",10,25036336,"R:A-MEXP-192:RP11-466G24"
"1984",10,25050941,"R:A-MEXP-192:RP11-478E9"
"1985",10,27778656,"R:A-MEXP-192:RP11-402O21"
"1986",10,27870928,"R:A-MEXP-192:RP11-334M9"
"1987",10,32279188,"R:A-MEXP-192:RP11-544F19"
"1988",10,34417157,"R:A-MEXP-192:RP11-330E9"
"1989",10,34438573,"R:A-MEXP-192:RP11-330C23"
"1990",10,35790375,"R:A-MEXP-192:RP11-309A6"
"1991",10,35898891,"R:A-MEXP-192:RP11-340E10"
"1992",10,38152888,"R:A-MEXP-192:RP11-359B21"
"1993",10,42805860,"R:A-MEXP-192:RP11-419K10"
"1994",10,42805882,"R:A-MEXP-192:RP11-373D15"
"1995",10,44050364,"R:A-MEXP-192:RP11-521N20"
"1996",10,44100163,"R:A-MEXP-192:RP11-500O4"
"1997",10,44192995,"R:A-MEXP-192:RP11-428B7"
"1998",10,44800649,"R:A-MEXP-192:RP11-464O22"
"1999",10,45544349,"R:A-MEXP-192:RP11-537P13"
"2000",10,46558425,"R:A-MEXP-192:RP11-475H16"
"2001",10,47468745,"R:A-MEXP-192:RP11-445G21"
"2002",10,49216971,"R:A-MEXP-192:RP11-370D10"
"2003",10,49312946,"R:A-MEXP-192:RP11-336D11"
"2004",10,49392555,"R:A-MEXP-192:RP11-564G5"
"2005",10,49861525,"R:A-MEXP-192:RP11-507P23"
"2006",10,49936766,"R:A-MEXP-192:RP11-565O15"
"2007",10,50032834,"R:A-MEXP-192:RP11-462D22"
"2008",10,51237391,"R:A-MEXP-192:RP11-398P19"
"2009",10,51262122,"R:A-MEXP-192:RP11-428B8"
"2010",10,51714988,"R:A-MEXP-192:RP11-521C22"
"2011",10,51723781,"R:A-MEXP-192:RP11-511E18"
"2012",10,51735436,"R:A-MEXP-192:RP11-524I14"
"2013",10,51822782,"R:A-MEXP-192:RP11-363A4"
"2014",10,52151485,"R:A-MEXP-192:RP11-532F4"
"2015",10,52206760,"R:A-MEXP-192:RP11-449O16_1"
"2016",10,52236542,"R:A-MEXP-192:RP11-532F13"
"2017",10,52903809,"R:A-MEXP-192:RP11-154A22"
"2018",10,57677178,"R:A-MEXP-192:RP11-423L20"
"2019",10,57720204,"R:A-MEXP-192:RP11-329B8"
"2020",10,57787237,"R:A-MEXP-192:RP11-293A22"
"2021",10,61075440,"R:A-MEXP-192:RP11-410J5"
"2022",10,61391326,"R:A-MEXP-192:RP11-489I8"
"2023",10,61451989,"R:A-MEXP-192:RP11-531K22"
"2024",10,61873790,"R:A-MEXP-192:RP11-440E22"
"2025",10,62295591,"R:A-MEXP-192:RP11-436P22"
"2026",10,62300665,"R:A-MEXP-192:RP11-335P16"
"2027",10,64454632,"R:A-MEXP-192:RP11-355P12"
"2028",10,64471869,"R:A-MEXP-192:RP11-550M24"
"2029",10,64597695,"R:A-MEXP-192:RP11-556M13"
"2030",10,69226537,"R:A-MEXP-192:RP11-544F11"
"2031",10,73736697,"R:A-MEXP-192:RP11-566A11"
"2032",10,78986056,"R:A-MEXP-192:RP11-450N18"
"2033",10,79003635,"R:A-MEXP-192:RP11-517N5"
"2034",10,79971213,"R:A-MEXP-192:RP11-530F23"
"2035",10,81853655,"R:A-MEXP-192:RP11-529C24"
"2036",10,81875577,"R:A-MEXP-192:RP11-437G10"
"2037",10,84084361,"R:A-MEXP-192:RP11-413N21"
"2038",10,85852295,"R:A-MEXP-192:RP11-555P16"
"2039",10,85902644,"R:A-MEXP-192:RP11-313O3"
"2040",10,85966796,"R:A-MEXP-192:RP11-448K8"
"2041",10,88787436,"R:A-MEXP-192:RP11-498H16"
"2042",10,93624542,"R:A-MEXP-192:RP11-402D21"
"2043",10,96361701,"R:A-MEXP-192:RP11-305E9"
"2044",10,96419897,"R:A-MEXP-192:RP11-361K9"
"2045",10,97413224,"R:A-MEXP-192:RP11-407P23"
"2046",10,98268224,"R:A-MEXP-192:RP11-514I23"
"2047",10,101401185,"R:A-MEXP-192:RP11-483F11"
"2048",10,101901392,"R:A-MEXP-192:RP11-407A10"
"2049",10,102236415,"R:A-MEXP-192:RP11-361J5"
"2050",10,103328631,"R:A-MEXP-192:RP11-530L13"
"2051",10,103913196,"R:A-MEXP-192:RP11-447F7"
"2052",10,105065565,"R:A-MEXP-192:RP11-426P21"
"2053",10,105343856,"R:A-MEXP-192:RP11-364M5"
"2054",10,106183055,"R:A-MEXP-192:RP11-313H7"
"2055",10,108325841,"R:A-MEXP-192:RP11-299I5"
"2056",10,108641245,"R:A-MEXP-192:RP11-156G15_1"
"2057",10,111606326,"R:A-MEXP-192:RP11-511O21"
"2058",10,111614590,"R:A-MEXP-192:RP11-503J5"
"2059",10,111767087,"R:A-MEXP-192:RP11-508E18"
"2060",10,112512998,"R:A-MEXP-192:RP11-491K17"
"2061",10,113660916,"R:A-MEXP-192:RP11-514M10"
"2062",10,114874394,"R:A-MEXP-192:RP11-357H24"
"2063",10,114952714,"R:A-MEXP-192:RP11-354C23"
"2064",10,115236758,"R:A-MEXP-192:RP11-_SEQ_MOVED_1012P22"
"2065",10,116116742,"R:A-MEXP-192:RP11-318C21"
"2066",10,116147246,"R:A-MEXP-192:RP11-317F20"
"2067",10,118237965,"R:A-MEXP-192:RP11-441L19"
"2068",10,118275341,"R:A-MEXP-192:RP11-436J7"
"2069",10,118645661,"R:A-MEXP-192:RP11-560K13"
"2070",10,120783279,"R:A-MEXP-192:RP11-316M11"
"2071",10,120863523,"R:A-MEXP-192:RP11-406G10"
"2072",10,120886404,"R:A-MEXP-192:RP11-342C13"
"2073",10,121332550,"R:A-MEXP-192:RP11-292E9"
"2074",10,121395896,"R:A-MEXP-192:RP11-300G1"
"2075",10,123900632,"R:A-MEXP-192:RP11-490H7"
"2076",10,123994429,"R:A-MEXP-192:RP11-513K8"
"2077",10,124003804,"R:A-MEXP-192:RP11-496K16"
"2078",10,124801337,"R:A-MEXP-192:RP11-413O23"
"2079",10,128657284,"R:A-MEXP-192:RP11-32H11"
"2080",10,128751897,"R:A-MEXP-192:RP11-303O3"
"2081",10,128951409,"R:A-MEXP-192:RP11-410M10"
"2082",10,129057103,"R:A-MEXP-192:RP11-317I13"
"2083",10,129094507,"R:A-MEXP-192:RP11-331B17"
"2084",10,130833971,"R:A-MEXP-192:RP11-_SEQ_MOVED_483D18"
"2085",10,134928446,"R:A-MEXP-192:RP11-448I7"
"2086",10,135105940,"R:A-MEXP-192:RP11-431G18"
"2087",10,135122658,"R:A-MEXP-192:RP11-337O17"
"2088",11,399846,"R:A-MEXP-192:RP11-392J11"
"2089",11,474042,"R:A-MEXP-192:RP11-412M16"
"2090",11,668632,"R:A-MEXP-192:RP11-496F2"
"2091",11,2092418,"R:A-MEXP-192:RP11-542J6"
"2092",11,2733938,"R:A-MEXP-192:RP11-481E11"
"2093",11,2932440,"R:A-MEXP-192:RP11-304P12"
"2094",11,6543440,"R:A-MEXP-192:RP11-291O13"
"2095",11,13468053,"R:A-MEXP-192:RP11-310N21"
"2096",11,13470463,"R:A-MEXP-192:RP11-398N6"
"2097",11,14620558,"R:A-MEXP-192:RP11-570N8"
"2098",11,14714434,"R:A-MEXP-192:RP11-469K12"
"2099",11,15171324,"R:A-MEXP-192:RP11-512N12"
"2100",11,15241148,"R:A-MEXP-192:RP11-501O9"
"2101",11,18308436,"R:A-MEXP-192:RP11-525M11"
"2102",11,18459768,"R:A-MEXP-192:RP11-434J7"
"2103",11,19622310,"R:A-MEXP-192:RP11-420B1"
"2104",11,22503846,"R:A-MEXP-192:RP11-318J6"
"2105",11,22601184,"R:A-MEXP-192:RP11-389C21"
"2106",11,22658632,"R:A-MEXP-192:RP11-414K17"
"2107",11,22690847,"R:A-MEXP-192:RP11-498O15"
"2108",11,22694906,"R:A-MEXP-192:RP11-413K15"
"2109",11,25004075,"R:A-MEXP-192:RP11-310C12"
"2110",11,25058669,"R:A-MEXP-192:RP11-511J22"
"2111",11,26552615,"R:A-MEXP-192:RP11-481F2"
"2112",11,26641237,"R:A-MEXP-192:RP11-453C24"
"2113",11,26872069,"R:A-MEXP-192:RP11-404A24"
"2114",11,27405920,"R:A-MEXP-192:RP11-289C21"
"2115",11,28161983,"R:A-MEXP-192:RP11-386O14"
"2116",11,28311350,"R:A-MEXP-192:RP11-327I17"
"2117",11,28950010,"R:A-MEXP-192:RP11-426J8"
"2118",11,29071789,"R:A-MEXP-192:RP11-295B15"
"2119",11,31585082,"R:A-MEXP-192:RP11-306F23"
"2120",11,31585083,"R:A-MEXP-192:RP11-306B23"
"2121",11,31700420,"R:A-MEXP-192:RP11-307I15"
"2122",11,31736379,"R:A-MEXP-192:RP11-293B1"
"2123",11,31940727,"R:A-MEXP-192:RP11-430B11"
"2124",11,32083330,"R:A-MEXP-192:RP11-323D7"
"2125",11,33914294,"R:A-MEXP-192:RP11-313G13"
"2126",11,35227892,"R:A-MEXP-192:RP11-332M8"
"2127",11,36307918,"R:A-MEXP-192:RP11-390I13"
"2128",11,44149031,"R:A-MEXP-192:RP11-301B9"
"2129",11,44222730,"R:A-MEXP-192:RP11-403I22"
"2130",11,44719806,"R:A-MEXP-192:RP11-324I12"
"2131",11,44910564,"R:A-MEXP-192:RP11-336J18"
"2132",11,45044910,"R:A-MEXP-192:RP11-302M21"
"2133",11,45218873,"R:A-MEXP-192:RP11-306K10"
"2134",11,45884375,"R:A-MEXP-192:RP11-293E1"
"2135",11,46401473,"R:A-MEXP-192:RP11-402C19"
"2136",11,46568766,"R:A-MEXP-192:RP11-532C9"
"2137",11,47087656,"R:A-MEXP-192:RP11-390K5"
"2138",11,56713383,"R:A-MEXP-192:RP11-320M22"
"2139",11,56785207,"R:A-MEXP-192:RP11-400B4"
"2140",11,56850034,"R:A-MEXP-192:RP11-341D9"
"2141",11,56925121,"R:A-MEXP-192:RP11-301L24"
"2142",11,56933036,"R:A-MEXP-192:RP11-395F22"
"2143",11,56933073,"R:A-MEXP-192:RP11-563P8"
"2144",11,57085401,"R:A-MEXP-192:RP11-335F1"
"2145",11,57195909,"R:A-MEXP-192:RP11-519L12"
"2146",11,57264761,"R:A-MEXP-192:RP11-519M14"
"2147",11,58177818,"R:A-MEXP-192:RP11-387E2"
"2148",11,58639150,"R:A-MEXP-192:RP11-305F11"
"2149",11,60739741,"R:A-MEXP-192:RP11-500C4"
"2150",11,61253055,"R:A-MEXP-192:RP11-300A2"
"2151",11,62458891,"R:A-MEXP-192:RP11-488C4"
"2152",11,64835532,"R:A-MEXP-192:RP11-456L5"
"2153",11,65641026,"R:A-MEXP-192:RP11-506O3"
"2154",11,65768569,"R:A-MEXP-192:RP11-488A16"
"2155",11,65802866,"R:A-MEXP-192:RP11-380K11"
"2156",11,65941482,"R:A-MEXP-192:RP11-513N22"
"2157",11,67607807,"R:A-MEXP-192:RP11-518H12"
"2158",11,68060856,"R:A-MEXP-192:RP11-533L20"
"2159",11,71467271,"R:A-MEXP-192:RP11-516N23"
"2160",11,71486084,"R:A-MEXP-192:RP11-505M20"
"2161",11,72957124,"R:A-MEXP-192:RP11-358A16"
"2162",11,73046705,"R:A-MEXP-192:RP11-301C14"
"2163",11,73279883,"R:A-MEXP-192:RP11-501C13"
"2164",11,73396405,"R:A-MEXP-192:RP11-518O9"
"2165",11,74037857,"R:A-MEXP-192:RP11-486E9"
"2166",11,77441058,"R:A-MEXP-192:RP11-482O10"
"2167",11,78112972,"R:A-MEXP-192:RP11-482O1"
"2168",11,78784887,"R:A-MEXP-192:RP11-500O1"
"2169",11,79203501,"R:A-MEXP-192:RP11-485A16"
"2170",11,79246439,"R:A-MEXP-192:RP11-491N6"
"2171",11,82615128,"R:A-MEXP-192:RP11-390O1"
"2172",11,82674514,"R:A-MEXP-192:RP11-390P1"
"2173",11,82765197,"R:A-MEXP-192:RP11-425K15"
"2174",11,82843871,"R:A-MEXP-192:RP11-414G8"
"2175",11,84930922,"R:A-MEXP-192:RP11-526D6"
"2176",11,85047659,"R:A-MEXP-192:RP11-486K8"
"2177",11,89358045,"R:A-MEXP-192:RP11-306P14"
"2178",11,89547164,"R:A-MEXP-192:RP11-501K19"
"2179",11,92036154,"R:A-MEXP-192:RP11-482A20"
"2180",11,92111419,"R:A-MEXP-192:RP11-496B18"
"2181",11,92202405,"R:A-MEXP-192:RP11-499N20"
"2182",11,93103002,"R:A-MEXP-192:RP11-499H3"
"2183",11,93807607,"R:A-MEXP-192:RP11-312B24"
"2184",11,93872144,"R:A-MEXP-192:RP11-390K1"
"2185",11,95562246,"R:A-MEXP-192:RP11-385G6"
"2186",11,95725596,"R:A-MEXP-192:RP11-289F13"
"2187",11,98978308,"R:A-MEXP-192:RP11-391A4"
"2188",11,99126632,"R:A-MEXP-192:RP11-402C11"
"2189",11,101302181,"R:A-MEXP-192:RP11-451F15"
"2190",11,101722084,"R:A-MEXP-192:RP11-539A14"
"2191",11,101768743,"R:A-MEXP-192:RP11-486C17"
"2192",11,101768783,"R:A-MEXP-192:RP11-456N2"
"2193",11,107462807,"R:A-MEXP-192:RP11-506N24"
"2194",11,107643933,"R:A-MEXP-192:RP11-509D23"
"2195",11,111239354,"R:A-MEXP-192:RP11-485J19"
"2196",11,111355367,"R:A-MEXP-192:RP11-479I23"
"2197",11,111369006,"R:A-MEXP-192:RP11-450H22"
"2198",11,114820118,"R:A-MEXP-192:RP11-521L22"
"2199",11,116956269,"R:A-MEXP-192:RP11-_SEQ_MOVED_1054B09"
"2200",11,117326604,"R:A-MEXP-192:RP11-484N10"
"2201",11,117630698,"R:A-MEXP-192:RP11-300L7"
"2202",11,118259960,"R:A-MEXP-192:RP11-564O23"
"2203",11,118399293,"R:A-MEXP-192:RP11-576B19"
"2204",11,118473157,"R:A-MEXP-192:RP11-535O16"
"2205",11,119454220,"R:A-MEXP-192:RP11-516M24"
"2206",11,119464243,"R:A-MEXP-192:RP11-523F18"
"2207",11,120298401,"R:A-MEXP-192:RP11-407L8"
"2208",11,120452904,"R:A-MEXP-192:RP11-524C8"
"2209",11,120466085,"R:A-MEXP-192:RP11-498C24"
"2210",11,120906957,"R:A-MEXP-192:RP11-349K14"
"2211",11,121007514,"R:A-MEXP-192:RP11-331I15"
"2212",11,121494831,"R:A-MEXP-192:RP11-391J8"
"2213",11,121590735,"R:A-MEXP-192:RP11-330P6"
"2214",11,122784704,"R:A-MEXP-192:RP11-398M20"
"2215",11,122807999,"R:A-MEXP-192:RP11-303F12"
"2216",11,124256372,"R:A-MEXP-192:RP11-496G7"
"2217",11,124958679,"R:A-MEXP-192:RP11-487D10"
"2218",11,125471782,"R:A-MEXP-192:RP11-293I5"
"2219",11,125638468,"R:A-MEXP-192:RP11-328I6"
"2220",11,125717221,"R:A-MEXP-192:RP11-377D10"
"2221",11,130285152,"R:A-MEXP-192:RP11-310N14"
"2222",11,131565893,"R:A-MEXP-192:RP11-330P23"
"2223",11,131650611,"R:A-MEXP-192:RP11-530M7"
"2224",11,131715415,"R:A-MEXP-192:RP11-560A5"
"2225",11,132480319,"R:A-MEXP-192:RP11-388C24"
"2226",11,133566137,"R:A-MEXP-192:RP11-335F20"
"2227",11,133615565,"R:A-MEXP-192:RP11-358P14"
"2228",11,133719117,"R:A-MEXP-192:RP11-298F20"
"2229",11,133739720,"R:A-MEXP-192:RP11-367J12"
"2230",11,133753868,"R:A-MEXP-192:RP11-295M23"
"2231",12,28640,"R:A-MEXP-192:RP11-519B13"
"2232",12,111016,"R:A-MEXP-192:RP11-373I24"
"2233",12,138947,"R:A-MEXP-192:RP11-387P19"
"2234",12,157564,"R:A-MEXP-192:RP11-373O24"
"2235",12,254970,"R:A-MEXP-192:RP11-392P10"
"2236",12,3140252,"R:A-MEXP-192:RP11-350I7"
"2237",12,3794007,"R:A-MEXP-192:RP11-326E3"
"2238",12,4483861,"R:A-MEXP-192:RP11-383J6"
"2239",12,4523831,"R:A-MEXP-192:RP11-_SEQ_MOVED_388F14"
"2240",12,4523839,"R:A-MEXP-192:RP11-388B15"
"2241",12,4523844,"R:A-MEXP-192:RP11-371E3"
"2242",12,4666536,"R:A-MEXP-192:RP11-417H1"
"2243",12,5510442,"R:A-MEXP-192:RP11-320F22"
"2244",12,5523002,"R:A-MEXP-192:RP11-431B18"
"2245",12,5523074,"R:A-MEXP-192:RP11-431A18"
"2246",12,6121260,"R:A-MEXP-192:RP11-294D5"
"2247",12,6200662,"R:A-MEXP-192:RP11-404F22"
"2248",12,6298467,"R:A-MEXP-192:RP11-300C16"
"2249",12,6298471,"R:A-MEXP-192:RP11-300C15"
"2250",12,6346931,"R:A-MEXP-192:RP11-434L20"
"2251",12,6359966,"R:A-MEXP-192:RP11-466O3"
"2252",12,6370076,"R:A-MEXP-192:RP11-538H4"
"2253",12,6372115,"R:A-MEXP-192:RP11-402L3"
"2254",12,6441500,"R:A-MEXP-192:RP11-397G8"
"2255",12,6502277,"R:A-MEXP-192:RP11-389H14"
"2256",12,9623716,"R:A-MEXP-192:RP11-431H4"
"2257",12,9635788,"R:A-MEXP-192:RP11-361F23"
"2258",12,10533357,"R:A-MEXP-192:RP11-311P12"
"2259",12,10677875,"R:A-MEXP-192:RP11-307M20"
"2260",12,13051397,"R:A-MEXP-192:RP11-377D9"
"2261",12,13127393,"R:A-MEXP-192:RP11-396B3"
